251,KARAWANG,197,GST,Z3D004,0.000,0.000,65856.000,0,2,NULL,logkr2,NULL,NULL
252,KARAWANG,205,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
253,KARAWANG,205,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
254,KARAWANG,206,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
255,KARAWANG,206,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
260,SWADAYA,146,JTT,Z3D006,10536500.000,0.000,0.000,0,9,NULL,logkr2,NULL,NULL
261,SWADAYA,176,JTT,Z3D006,15768500.000,0.000,0.000,0,13,NULL,logkr2,NULL,NULL
266,KARAWANG,146,JTT,Z3D006,11000000.000,0.000,0.000,0,7,NULL,logkr2,NULL,NULL
267,KARAWANG,176,JTT,Z3D006,16204500.000,0.000,0.000,0,13,NULL,logkr2,NULL,NULL
268,SWADAYA,13,KFF,Z3D005,8036000.000,0.000,0.000,0,4,NULL,logkr2,NULL,NULL
269,SWADAYA,25,KFF,Z3D005,6174000.000,0.000,0.000,0,3,NULL,logkr2,NULL,NULL
270,SWADAYA,64,KFF,Z3D005,1715000.000,0.000,0.000,0,3,NULL,logkr2,NULL,NULL
271,SWADAYA,74,KFF,Z3D005,6762000.000,0.000,0.000,0,3,NULL,logkr2,NULL,NULL
272,SWADAYA,76,KFF,Z3D005,6174000.000,0.000,0.000,0,3,NULL,logkr2,NULL,NULL
273,SWADAYA,81,KFF,Z3D005,6174000.000,0.000,0.000,0,3,NULL,logkr2,NULL,NULL
274,SWADAYA,106,KFF,Z3D005,6272000.000,0.000,0.000,0,3,NULL,logkr2,NULL,NULL
