163,Z3D015,SML,S 8590 US,NULL,2017-02-24 18:40:47.630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
164,Z3D015,SML,L 9489 YV,NULL,2017-02-24 18:40:47.713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
165,Z3D015,SML,L 9240 UV,NULL,2017-02-24 18:40:47.793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
166,Z3D015,SML,W 9836 UY,NULL,2017-02-24 18:40:47.873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
167,Z3D012,PNP,DK 9399 AM,NULL,2017-02-24 18:40:47.960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
168,Z3D004,PNP,AD 1519 RA,NULL,2017-02-24 18:40:48.030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
169,Z3D013,PNP,P 9470 UW,NULL,2017-02-24 18:40:48.107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
170,Z3D004,PNP,K 1593 KB,NULL,2017-02-24 18:40:48.180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
171,Z3D004,PNP,DK 9601 EJ,NULL,2017-02-24 18:40:48.267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
172,Z3D004,PNP,AD 1536 WA,NULL,2017-02-24 18:40:48.347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
173,Z3D013,PNP,BE 9421 GK,NULL,2017-02-24 18:40:48.423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
174,Z3D004,PNP,G1772 AF,NULL,2017-02-24 18:40:48.507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
175,Z3D004,PNP,AD 1489 SA,NULL,2017-02-24 18:40:48.587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
176,Z3D004,PNP,H 1604 JA,NULL,2017-02-24 18:40:48.670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
177,Z3D004,PNP,DK 9347 A,NULL,2017-02-24 18:40:48.747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
178,Z3D004,PNP,H 1511 MZ,NULL,2017-02-24 18:40:48.833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
179,Z3D004,PNP,F 9888 FB,NULL,2017-02-24 18:40:48.910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
180,Z3D013,PNP,B 9418 MW,NULL,2017-02-24 18:40:48.997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
181,Z3D004,PNP,DK 9529 SA,NULL,2017-02-24 18:40:49.077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
182,Z3D004,PNP,H 1337 YS,NULL,2017-02-24 18:40:49.150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
183,Z3D004,PNP,E 9923 B,NULL,2017-02-24 18:40:49.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
184,Z3D004,PNP,AD 1332 LA,NULL,2017-02-24 18:40:49.313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
185,Z3D013,PNP,DK 9492 GV,,2017-02-24 18:40:49.397,NULL,2018-02-08 19:42:49.340,nlockr1,,,,,1
186,Z3D012,PNP,G 1563 LE,NULL,2017-02-24 18:40:49.473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
187,Z3D004,PNP,AD 1617 MD,NULL,2017-02-24 18:40:49.560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
188,Z3D015,PNP,B 9347 JE,NULL,2017-02-24 18:40:49.640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
189,Z3D013,PNP,P 9959 VA,,2017-02-24 18:40:49.727,NULL,2019-10-16 20:52:03.707,nlockr1,,,,,1
190,Z3D015,PNP,P 8790 UW,NULL,2017-02-24 18:40:49.840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
191,Z3D004,PNP,D 8041 FI,NULL,2017-02-24 18:40:49.920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
192,Z3D004,PNP,K  1499 C,NULL,2017-02-24 18:40:50.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
193,Z3D004,PNP,H 1484 YA,NULL,2017-02-24 18:40:50.087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
194,Z3D004,PNP,S 8513 UA,NULL,2017-02-24 18:40:50.170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
195,Z3D004,PNP,B 9761 GW,NULL,2017-02-24 18:40:50.247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
196,Z3D013,PNP,L 8013 UA,NULL,2017-02-24 18:40:50.333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
197,Z3D004,PNP,K 1457 LB,NULL,2017-02-24 18:40:50.413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
198,Z3D004,PNP,H 1612 RA,NULL,2017-02-24 18:40:50.493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
199,Z3D004,PNP,K 1487 MC,NULL,2017-02-24 18:40:50.573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
200,Z3D004,PNP,AD 1922 AA,NULL,2017-02-24 18:40:50.657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
